ra,dec,total,valid,freq
148.0,17.0,4.0,1.0,0.25
148.0,18.0,4.0,2.0,0.5
148.0,19.0,8.0,1.0,0.125
148.0,20.0,4.0,0.0,0.0
148.0,21.0,38.0,8.0,0.21052631578947367
148.0,22.0,47.0,8.0,0.1702127659574468
148.0,23.0,44.0,4.0,0.09090909090909091
148.0,24.0,37.0,10.0,0.2702702702702703
148.0,25.0,45.0,12.0,0.26666666666666666
148.0,26.0,83.0,8.0,0.0963855421686747
148.0,27.0,52.0,6.0,0.11538461538461539
148.0,28.0,20.0,5.0,0.25
148.0,29.0,19.0,3.0,0.15789473684210525
148.0,30.0,16.0,1.0,0.0625
148.0,31.0,11.0,1.0,0.09090909090909091
148.0,32.0,8.0,2.0,0.25
148.0,33.0,12.0,1.0,0.08333333333333333
148.0,34.0,2.0,0.0,0.0
148.0,35.0,14.0,1.0,0.07142857142857142
148.0,36.0,10.0,1.0,0.1
148.0,37.0,9.0,1.0,0.1111111111111111
148.0,38.0,14.0,0.0,0.0
148.0,39.0,9.0,0.0,0.0
148.0,40.0,14.0,1.0,0.07142857142857142
148.0,41.0,13.0,2.0,0.15384615384615385
148.0,42.0,15.0,0.0,0.0
148.0,43.0,9.0,1.0,0.1111111111111111
148.0,44.0,15.0,1.0,0.06666666666666667
148.0,45.0,11.0,0.0,0.0
148.0,46.0,12.0,0.0,0.0
148.0,47.0,17.0,1.0,0.058823529411764705
148.0,48.0,24.0,3.0,0.125
148.0,49.0,13.0,1.0,0.07692307692307693
148.0,50.0,24.0,1.0,0.041666666666666664
148.0,51.0,18.0,1.0,0.05555555555555555
148.0,52.0,19.0,0.0,0.0
148.0,53.0,19.0,3.0,0.15789473684210525
148.0,54.0,29.0,0.0,0.0
148.0,55.0,19.0,1.0,0.05263157894736842
148.0,56.0,21.0,0.0,0.0
148.0,57.0,12.0,1.0,0.08333333333333333
148.0,58.0,18.0,1.0,0.05555555555555555
148.0,59.0,16.0,0.0,0.0
148.0,60.0,13.0,2.0,0.15384615384615385
148.0,61.0,22.0,0.0,0.0
148.0,62.0,14.0,1.0,0.07142857142857142
148.0,63.0,7.0,0.0,0.0
148.0,64.0,11.0,1.0,0.09090909090909091
148.0,65.0,15.0,1.0,0.06666666666666667
148.0,66.0,6.0,1.0,0.16666666666666666
148.0,67.0,10.0,1.0,0.1
148.0,68.0,9.0,0.0,0.0
148.0,69.0,13.0,2.0,0.15384615384615385
148.0,70.0,16.0,3.0,0.1875
148.0,71.0,14.0,4.0,0.2857142857142857
148.0,72.0,8.0,1.0,0.125
148.0,73.0,17.0,1.0,0.058823529411764705
148.0,74.0,8.0,3.0,0.375
148.0,75.0,3.0,1.0,0.3333333333333333
148.0,76.0,13.0,1.0,0.07692307692307693
148.0,77.0,9.0,1.0,0.1111111111111111
148.0,78.0,7.0,0.0,0.0
148.0,79.0,7.0,0.0,0.0
148.0,80.0,10.0,0.0,0.0
148.0,81.0,4.0,0.0,0.0
148.0,82.0,13.0,1.0,0.07692307692307693
148.0,83.0,10.0,1.0,0.1
148.0,84.0,11.0,2.0,0.18181818181818182
148.0,85.0,17.0,1.0,0.058823529411764705
148.0,86.0,8.0,0.0,0.0
148.0,87.0,10.0,2.0,0.2
148.0,88.0,10.0,3.0,0.3
148.0,89.0,11.0,1.0,0.09090909090909091
148.0,90.0,3.0,0.0,0.0
148.0,91.0,1.0,0.0,0.0
148.0,92.0,5.0,0.0,0.0
148.0,93.0,5.0,0.0,0.0
148.0,94.0,1.0,0.0,0.0
148.0,95.0,5.0,0.0,0.0
148.0,96.0,4.0,0.0,0.0
148.0,97.0,1.0,0.0,0.0
148.0,98.0,3.0,0.0,0.0
148.0,99.0,2.0,0.0,0.0
149.0,0.0,2.0,0.0,0.0
149,1,0,0,0
149.0,2.0,1.0,0.0,0.0
149.0,3.0,2.0,0.0,0.0
149.0,4.0,3.0,0.0,0.0
149.0,5.0,2.0,0.0,0.0
149,6,0,0,0
149.0,7.0,1.0,0.0,0.0
149.0,8.0,1.0,0.0,0.0
149.0,9.0,3.0,0.0,0.0
149.0,10.0,5.0,0.0,0.0
149.0,11.0,8.0,1.0,0.125
149.0,12.0,6.0,1.0,0.16666666666666666
149.0,13.0,4.0,2.0,0.5
149.0,14.0,10.0,4.0,0.4
149.0,15.0,6.0,1.0,0.16666666666666666
149.0,16.0,11.0,0.0,0.0
149.0,17.0,8.0,0.0,0.0
149.0,18.0,10.0,0.0,0.0
149.0,19.0,13.0,1.0,0.07692307692307693
149.0,20.0,8.0,1.0,0.125
149.0,21.0,29.0,3.0,0.10344827586206896
149.0,22.0,58.0,14.0,0.2413793103448276
149.0,23.0,41.0,7.0,0.17073170731707318
149.0,24.0,23.0,5.0,0.21739130434782608
149.0,25.0,24.0,3.0,0.125
149.0,26.0,37.0,4.0,0.10810810810810811
149.0,27.0,14.0,1.0,0.07142857142857142
149.0,28.0,14.0,2.0,0.14285714285714285
149.0,29.0,8.0,0.0,0.0
149.0,30.0,9.0,0.0,0.0
149.0,31.0,7.0,1.0,0.14285714285714285
149.0,32.0,13.0,1.0,0.07692307692307693
149.0,33.0,15.0,2.0,0.13333333333333333
149.0,34.0,11.0,1.0,0.09090909090909091
149.0,35.0,8.0,0.0,0.0
149.0,36.0,13.0,2.0,0.15384615384615385
149.0,37.0,10.0,0.0,0.0
149.0,38.0,10.0,1.0,0.1
149.0,39.0,8.0,1.0,0.125
149.0,40.0,9.0,0.0,0.0
149.0,41.0,10.0,0.0,0.0
149.0,42.0,14.0,2.0,0.14285714285714285
149.0,43.0,7.0,0.0,0.0
149.0,44.0,21.0,3.0,0.14285714285714285
149.0,45.0,14.0,1.0,0.07142857142857142
149.0,46.0,23.0,3.0,0.13043478260869565
149.0,47.0,16.0,0.0,0.0
149.0,48.0,28.0,0.0,0.0
149.0,49.0,16.0,0.0,0.0
149.0,50.0,19.0,0.0,0.0
149.0,51.0,22.0,2.0,0.09090909090909091
149.0,52.0,20.0,2.0,0.1
149.0,53.0,25.0,0.0,0.0
149.0,54.0,32.0,2.0,0.0625
149.0,55.0,18.0,0.0,0.0
149.0,56.0,12.0,0.0,0.0
149.0,57.0,16.0,1.0,0.0625
149.0,58.0,14.0,2.0,0.14285714285714285
149.0,59.0,14.0,0.0,0.0
149.0,60.0,16.0,1.0,0.0625
149.0,61.0,8.0,0.0,0.0
149.0,62.0,11.0,1.0,0.09090909090909091
149.0,63.0,10.0,0.0,0.0
149.0,64.0,12.0,1.0,0.08333333333333333
149.0,65.0,13.0,1.0,0.07692307692307693
149.0,66.0,6.0,0.0,0.0
149.0,67.0,12.0,3.0,0.25
149.0,68.0,11.0,0.0,0.0
149.0,69.0,17.0,0.0,0.0
149.0,70.0,14.0,1.0,0.07142857142857142
149.0,71.0,12.0,1.0,0.08333333333333333
149.0,72.0,8.0,0.0,0.0
149.0,73.0,7.0,2.0,0.2857142857142857
149.0,74.0,7.0,1.0,0.14285714285714285
149.0,75.0,9.0,1.0,0.1111111111111111
149.0,76.0,4.0,0.0,0.0
149.0,77.0,7.0,0.0,0.0
149.0,78.0,10.0,0.0,0.0
149.0,79.0,10.0,0.0,0.0
149.0,80.0,9.0,0.0,0.0
149.0,81.0,2.0,0.0,0.0
149.0,82.0,18.0,2.0,0.1111111111111111
149.0,83.0,3.0,0.0,0.0
149.0,84.0,6.0,2.0,0.3333333333333333
149.0,85.0,9.0,1.0,0.1111111111111111
149.0,86.0,5.0,2.0,0.4
149.0,87.0,7.0,0.0,0.0
149.0,88.0,7.0,1.0,0.14285714285714285
149.0,89.0,5.0,1.0,0.2
149.0,90.0,6.0,0.0,0.0
149.0,91.0,4.0,0.0,0.0
149,92,0,0,0
149.0,93.0,2.0,2.0,1.0
149.0,94.0,2.0,0.0,0.0
149.0,95.0,2.0,0.0,0.0
149,96,0,0,0
149.0,97.0,1.0,0.0,0.0
149.0,98.0,1.0,0.0,0.0
149.0,99.0,2.0,0.0,0.0
150.0,0.0,2.0,0.0,0.0
150,1,0,0,0
150.0,2.0,1.0,0.0,0.0
150.0,3.0,3.0,0.0,0.0
150.0,4.0,1.0,0.0,0.0
150.0,5.0,1.0,0.0,0.0
150.0,6.0,2.0,0.0,0.0
150.0,7.0,2.0,0.0,0.0
150.0,8.0,2.0,1.0,0.5
150.0,9.0,7.0,3.0,0.42857142857142855
150.0,10.0,5.0,1.0,0.2
150.0,11.0,6.0,2.0,0.3333333333333333
150.0,12.0,4.0,0.0,0.0
150.0,13.0,8.0,1.0,0.125
150.0,14.0,8.0,0.0,0.0
150.0,15.0,6.0,1.0,0.16666666666666666
150.0,16.0,4.0,1.0,0.25
150.0,17.0,9.0,1.0,0.1111111111111111
150.0,18.0,5.0,0.0,0.0
150.0,19.0,8.0,0.0,0.0
150.0,20.0,8.0,0.0,0.0
150.0,21.0,20.0,2.0,0.1
150.0,22.0,39.0,3.0,0.07692307692307693
150.0,23.0,12.0,0.0,0.0
150.0,24.0,9.0,1.0,0.1111111111111111
150.0,25.0,12.0,2.0,0.16666666666666666
150.0,26.0,4.0,0.0,0.0
150.0,27.0,13.0,1.0,0.07692307692307693
150.0,28.0,4.0,0.0,0.0
150.0,29.0,15.0,3.0,0.2
150.0,30.0,8.0,3.0,0.375
150.0,31.0,6.0,0.0,0.0
150.0,32.0,9.0,5.0,0.5555555555555556
150.0,33.0,13.0,1.0,0.07692307692307693
150.0,34.0,8.0,2.0,0.25
150.0,35.0,12.0,3.0,0.25
150.0,36.0,13.0,0.0,0.0
150.0,37.0,9.0,0.0,0.0
150.0,38.0,12.0,0.0,0.0
150.0,39.0,7.0,0.0,0.0
150.0,40.0,8.0,2.0,0.25
150.0,41.0,13.0,1.0,0.07692307692307693
150.0,42.0,18.0,0.0,0.0
150.0,43.0,16.0,2.0,0.125
150.0,44.0,16.0,0.0,0.0
150.0,45.0,25.0,1.0,0.04
150.0,46.0,16.0,2.0,0.125
150.0,47.0,12.0,1.0,0.08333333333333333
150.0,48.0,21.0,3.0,0.14285714285714285
150.0,49.0,16.0,1.0,0.0625
150.0,50.0,17.0,0.0,0.0
150.0,51.0,17.0,0.0,0.0
150.0,52.0,20.0,2.0,0.1
150.0,53.0,21.0,0.0,0.0
150.0,54.0,17.0,2.0,0.11764705882352941
150.0,55.0,19.0,2.0,0.10526315789473684
150.0,56.0,18.0,0.0,0.0
150.0,57.0,14.0,0.0,0.0
150.0,58.0,11.0,0.0,0.0
150.0,59.0,12.0,0.0,0.0
150.0,60.0,10.0,0.0,0.0
150.0,61.0,14.0,2.0,0.14285714285714285
150.0,62.0,13.0,1.0,0.07692307692307693
150.0,63.0,8.0,0.0,0.0
150.0,64.0,4.0,0.0,0.0
150.0,65.0,15.0,3.0,0.2
150.0,66.0,8.0,2.0,0.25
150.0,67.0,12.0,0.0,0.0
150.0,68.0,14.0,0.0,0.0
150.0,69.0,12.0,0.0,0.0
150.0,70.0,15.0,0.0,0.0
150.0,71.0,11.0,1.0,0.09090909090909091
150.0,72.0,9.0,2.0,0.2222222222222222
150.0,73.0,7.0,1.0,0.14285714285714285
150.0,74.0,10.0,1.0,0.1
150.0,75.0,11.0,1.0,0.09090909090909091
150.0,76.0,12.0,0.0,0.0
150.0,77.0,9.0,0.0,0.0
150.0,78.0,8.0,0.0,0.0
150.0,79.0,4.0,0.0,0.0
150.0,80.0,8.0,1.0,0.125
150.0,81.0,7.0,0.0,0.0
150.0,82.0,15.0,0.0,0.0
150.0,83.0,9.0,2.0,0.2222222222222222
150.0,84.0,6.0,0.0,0.0
150.0,85.0,6.0,0.0,0.0
150.0,86.0,9.0,1.0,0.1111111111111111
150.0,87.0,11.0,2.0,0.18181818181818182
150.0,88.0,8.0,0.0,0.0
150.0,89.0,2.0,1.0,0.5
150,90,0,0,0
150.0,91.0,8.0,1.0,0.125
150.0,92.0,4.0,0.0,0.0
150.0,93.0,5.0,2.0,0.4
150.0,94.0,3.0,0.0,0.0
150.0,95.0,4.0,1.0,0.25
150.0,96.0,1.0,0.0,0.0
150.0,97.0,2.0,0.0,0.0
150,98,0,0,0
150.0,99.0,1.0,0.0,0.0
151.0,0.0,1.0,0.0,0.0
151,1,0,0,0
151.0,2.0,2.0,0.0,0.0
151.0,3.0,1.0,0.0,0.0
151.0,4.0,1.0,0.0,0.0
151.0,5.0,1.0,0.0,0.0
151.0,6.0,1.0,0.0,0.0
151.0,7.0,1.0,0.0,0.0
151.0,8.0,1.0,0.0,0.0
151.0,9.0,5.0,0.0,0.0
151.0,10.0,5.0,0.0,0.0
151.0,11.0,3.0,0.0,0.0
151.0,12.0,9.0,0.0,0.0
151.0,13.0,5.0,0.0,0.0
151.0,14.0,8.0,0.0,0.0
151.0,15.0,9.0,1.0,0.1111111111111111
151.0,16.0,5.0,1.0,0.2
151.0,17.0,4.0,1.0,0.25
151.0,18.0,8.0,0.0,0.0
151.0,19.0,4.0,0.0,0.0
151.0,20.0,9.0,0.0,0.0
151.0,21.0,18.0,1.0,0.05555555555555555
151.0,22.0,28.0,0.0,0.0
151.0,23.0,18.0,0.0,0.0
151.0,24.0,5.0,0.0,0.0
151.0,25.0,4.0,0.0,0.0
151.0,26.0,8.0,0.0,0.0
151.0,27.0,7.0,1.0,0.14285714285714285
151.0,28.0,13.0,2.0,0.15384615384615385
151.0,29.0,13.0,1.0,0.07692307692307693
151.0,30.0,5.0,0.0,0.0
151.0,31.0,7.0,0.0,0.0
151.0,32.0,7.0,0.0,0.0
151.0,33.0,8.0,3.0,0.375
151.0,34.0,12.0,0.0,0.0
151.0,35.0,7.0,1.0,0.14285714285714285
151.0,36.0,7.0,0.0,0.0
151.0,37.0,17.0,1.0,0.058823529411764705
151.0,38.0,8.0,1.0,0.125
151.0,39.0,11.0,1.0,0.09090909090909091
151.0,40.0,7.0,1.0,0.14285714285714285
151.0,41.0,13.0,3.0,0.23076923076923078
151.0,42.0,15.0,1.0,0.06666666666666667
151.0,43.0,9.0,0.0,0.0
151.0,44.0,7.0,0.0,0.0
151.0,45.0,11.0,0.0,0.0
151.0,46.0,14.0,0.0,0.0
151.0,47.0,12.0,2.0,0.16666666666666666
151.0,48.0,27.0,0.0,0.0
151.0,49.0,15.0,3.0,0.2
151.0,50.0,22.0,1.0,0.045454545454545456
151.0,51.0,22.0,2.0,0.09090909090909091
151.0,52.0,20.0,1.0,0.05
151.0,53.0,27.0,6.0,0.2222222222222222
151.0,54.0,24.0,4.0,0.16666666666666666
151.0,55.0,17.0,1.0,0.058823529411764705
151.0,56.0,16.0,1.0,0.0625
151.0,57.0,10.0,1.0,0.1
151.0,58.0,8.0,1.0,0.125
151.0,59.0,13.0,1.0,0.07692307692307693
151.0,60.0,15.0,2.0,0.13333333333333333
151.0,61.0,11.0,3.0,0.2727272727272727
151.0,62.0,9.0,3.0,0.3333333333333333
151.0,63.0,10.0,1.0,0.1
151.0,64.0,12.0,1.0,0.08333333333333333
151.0,65.0,13.0,1.0,0.07692307692307693
151.0,66.0,16.0,3.0,0.1875
151.0,67.0,10.0,0.0,0.0
151.0,68.0,14.0,2.0,0.14285714285714285
151.0,69.0,12.0,1.0,0.08333333333333333
151.0,70.0,12.0,2.0,0.16666666666666666
151.0,71.0,18.0,1.0,0.05555555555555555
151.0,72.0,9.0,3.0,0.3333333333333333
151.0,73.0,10.0,2.0,0.2
151.0,74.0,7.0,3.0,0.42857142857142855
151.0,75.0,6.0,0.0,0.0
151.0,76.0,11.0,0.0,0.0
151.0,77.0,10.0,0.0,0.0
151.0,78.0,11.0,1.0,0.09090909090909091
151.0,79.0,8.0,1.0,0.125
151.0,80.0,9.0,1.0,0.1111111111111111
151.0,81.0,13.0,0.0,0.0
151.0,82.0,8.0,3.0,0.375
151.0,83.0,12.0,1.0,0.08333333333333333
151.0,84.0,11.0,0.0,0.0
151.0,85.0,2.0,0.0,0.0
151.0,86.0,10.0,1.0,0.1
151.0,87.0,4.0,1.0,0.25
151.0,88.0,10.0,1.0,0.1
151.0,89.0,4.0,0.0,0.0
151.0,90.0,7.0,1.0,0.14285714285714285
151.0,91.0,3.0,0.0,0.0
151.0,92.0,3.0,0.0,0.0
151,93,0,0,0
151.0,94.0,2.0,0.0,0.0
151.0,95.0,1.0,0.0,0.0
151.0,96.0,2.0,1.0,0.5
151.0,97.0,1.0,0.0,0.0
151.0,98.0,5.0,0.0,0.0
151.0,99.0,1.0,0.0,0.0
152.0,0.0,2.0,0.0,0.0
152.0,1.0,2.0,0.0,0.0
152,2,0,0,0
152.0,3.0,3.0,0.0,0.0
152,4,0,0,0
152.0,5.0,2.0,0.0,0.0
152.0,6.0,2.0,0.0,0.0
152,7,0,0,0
152.0,8.0,3.0,1.0,0.3333333333333333
152.0,9.0,7.0,1.0,0.14285714285714285
152.0,10.0,3.0,0.0,0.0
152.0,11.0,4.0,2.0,0.5
152.0,12.0,5.0,0.0,0.0
152.0,13.0,7.0,0.0,0.0
152.0,14.0,9.0,0.0,0.0
152.0,15.0,8.0,1.0,0.125
152.0,16.0,6.0,0.0,0.0
152.0,17.0,7.0,2.0,0.2857142857142857
152.0,18.0,8.0,1.0,0.125
152.0,19.0,9.0,1.0,0.1111111111111111
152.0,20.0,10.0,0.0,0.0
152.0,21.0,6.0,1.0,0.16666666666666666
152.0,22.0,21.0,0.0,0.0
152.0,23.0,10.0,0.0,0.0
152.0,24.0,10.0,1.0,0.1
152.0,25.0,12.0,0.0,0.0
152.0,26.0,10.0,0.0,0.0
152.0,27.0,9.0,0.0,0.0
152.0,28.0,10.0,0.0,0.0
152.0,29.0,10.0,1.0,0.1
152.0,30.0,11.0,1.0,0.09090909090909091
152.0,31.0,7.0,0.0,0.0
152.0,32.0,8.0,0.0,0.0
152.0,33.0,6.0,0.0,0.0
152.0,34.0,11.0,1.0,0.09090909090909091
152.0,35.0,10.0,1.0,0.1
152.0,36.0,9.0,0.0,0.0
152.0,37.0,13.0,1.0,0.07692307692307693
152.0,38.0,12.0,0.0,0.0
152.0,39.0,11.0,0.0,0.0
152.0,40.0,8.0,1.0,0.125
152.0,41.0,17.0,0.0,0.0
152.0,42.0,18.0,2.0,0.1111111111111111
152.0,43.0,13.0,1.0,0.07692307692307693
152.0,44.0,8.0,0.0,0.0
152.0,45.0,10.0,0.0,0.0
152.0,46.0,7.0,1.0,0.14285714285714285
152.0,47.0,13.0,1.0,0.07692307692307693
152.0,48.0,12.0,0.0,0.0
152.0,49.0,17.0,0.0,0.0
152.0,50.0,17.0,1.0,0.058823529411764705
152.0,51.0,24.0,1.0,0.041666666666666664
152.0,52.0,20.0,1.0,0.05
152.0,53.0,21.0,1.0,0.047619047619047616
152.0,54.0,17.0,0.0,0.0
152.0,55.0,24.0,0.0,0.0
152.0,56.0,14.0,1.0,0.07142857142857142
152.0,57.0,12.0,1.0,0.08333333333333333
152.0,58.0,13.0,1.0,0.07692307692307693
152.0,59.0,10.0,2.0,0.2
152.0,60.0,12.0,2.0,0.16666666666666666
152.0,61.0,14.0,1.0,0.07142857142857142
152.0,62.0,11.0,0.0,0.0
152.0,63.0,7.0,1.0,0.14285714285714285
152.0,64.0,9.0,0.0,0.0
152.0,65.0,12.0,1.0,0.08333333333333333
152.0,66.0,10.0,0.0,0.0
152.0,67.0,17.0,3.0,0.17647058823529413
152.0,68.0,17.0,1.0,0.058823529411764705
152.0,69.0,13.0,1.0,0.07692307692307693
152.0,70.0,10.0,2.0,0.2
152.0,71.0,9.0,1.0,0.1111111111111111
152.0,72.0,9.0,2.0,0.2222222222222222
152.0,73.0,13.0,0.0,0.0
152.0,74.0,9.0,0.0,0.0
152.0,75.0,3.0,3.0,1.0
152.0,76.0,7.0,0.0,0.0
152.0,77.0,6.0,0.0,0.0
152.0,78.0,8.0,3.0,0.375
152.0,79.0,11.0,2.0,0.18181818181818182
152.0,80.0,4.0,1.0,0.25
152.0,81.0,6.0,0.0,0.0
152.0,82.0,13.0,1.0,0.07692307692307693
152.0,83.0,6.0,2.0,0.3333333333333333
152.0,84.0,6.0,1.0,0.16666666666666666
152.0,85.0,8.0,0.0,0.0
152.0,86.0,4.0,1.0,0.25
152.0,87.0,7.0,0.0,0.0
152.0,88.0,6.0,0.0,0.0
152.0,89.0,5.0,1.0,0.2
152.0,90.0,8.0,0.0,0.0
152.0,91.0,9.0,0.0,0.0
152.0,92.0,4.0,0.0,0.0
152,93,0,0,0
152.0,94.0,1.0,0.0,0.0
152.0,95.0,2.0,0.0,0.0
152.0,96.0,3.0,0.0,0.0
152.0,97.0,1.0,0.0,0.0
152.0,98.0,1.0,1.0,1.0
152.0,99.0,1.0,0.0,0.0
153,0,0,0,0
153,1,0,0,0
153.0,2.0,1.0,0.0,0.0
153.0,3.0,2.0,0.0,0.0
153.0,4.0,2.0,0.0,0.0
153.0,5.0,2.0,0.0,0.0
153.0,6.0,1.0,0.0,0.0
153.0,7.0,2.0,0.0,0.0
153.0,8.0,1.0,0.0,0.0
153.0,9.0,7.0,0.0,0.0
153.0,10.0,2.0,0.0,0.0
153.0,11.0,5.0,0.0,0.0
153.0,12.0,1.0,0.0,0.0
153.0,13.0,10.0,0.0,0.0
153.0,14.0,5.0,0.0,0.0
153.0,15.0,6.0,0.0,0.0
153.0,16.0,6.0,2.0,0.3333333333333333
153.0,17.0,8.0,0.0,0.0
153.0,18.0,10.0,2.0,0.2
153.0,19.0,12.0,2.0,0.16666666666666666
153.0,20.0,11.0,0.0,0.0
153.0,21.0,4.0,0.0,0.0
153.0,22.0,18.0,0.0,0.0
153.0,23.0,8.0,1.0,0.125
153.0,24.0,3.0,0.0,0.0
153.0,25.0,5.0,0.0,0.0
153.0,26.0,10.0,0.0,0.0
153.0,27.0,5.0,0.0,0.0
153.0,28.0,7.0,0.0,0.0
153.0,29.0,9.0,1.0,0.1111111111111111
153.0,30.0,11.0,2.0,0.18181818181818182
153.0,31.0,8.0,2.0,0.25
153.0,32.0,11.0,2.0,0.18181818181818182
153.0,33.0,14.0,2.0,0.14285714285714285
153.0,34.0,7.0,0.0,0.0
153.0,35.0,9.0,2.0,0.2222222222222222
153.0,36.0,17.0,0.0,0.0
153.0,37.0,13.0,1.0,0.07692307692307693
153.0,38.0,10.0,3.0,0.3
153.0,39.0,1.0,0.0,0.0
153.0,40.0,8.0,0.0,0.0
153.0,41.0,19.0,0.0,0.0
153.0,42.0,19.0,2.0,0.10526315789473684
153.0,43.0,14.0,1.0,0.07142857142857142
153.0,44.0,21.0,2.0,0.09523809523809523
153.0,45.0,13.0,3.0,0.23076923076923078
153.0,46.0,17.0,3.0,0.17647058823529413
153.0,47.0,14.0,1.0,0.07142857142857142
153.0,48.0,24.0,2.0,0.08333333333333333
153.0,49.0,19.0,4.0,0.21052631578947367
153.0,50.0,15.0,0.0,0.0
153.0,51.0,21.0,0.0,0.0
153.0,52.0,18.0,1.0,0.05555555555555555
153.0,53.0,23.0,0.0,0.0
153.0,54.0,18.0,1.0,0.05555555555555555
153.0,55.0,8.0,0.0,0.0
153.0,56.0,14.0,0.0,0.0
153.0,57.0,14.0,1.0,0.07142857142857142
153.0,58.0,16.0,1.0,0.0625
153.0,59.0,26.0,2.0,0.07692307692307693
153.0,60.0,20.0,6.0,0.3
153.0,61.0,18.0,4.0,0.2222222222222222
153.0,62.0,15.0,1.0,0.06666666666666667
153.0,63.0,7.0,0.0,0.0
153.0,64.0,14.0,0.0,0.0
153.0,65.0,6.0,0.0,0.0
153.0,66.0,12.0,1.0,0.08333333333333333
153.0,67.0,16.0,0.0,0.0
153.0,68.0,13.0,4.0,0.3076923076923077
153.0,69.0,7.0,3.0,0.42857142857142855
153.0,70.0,9.0,1.0,0.1111111111111111
153.0,71.0,6.0,1.0,0.16666666666666666
153.0,72.0,11.0,3.0,0.2727272727272727
153.0,73.0,11.0,0.0,0.0
153.0,74.0,10.0,0.0,0.0
153.0,75.0,3.0,0.0,0.0
153.0,76.0,10.0,2.0,0.2
153.0,77.0,5.0,1.0,0.2
153.0,78.0,15.0,1.0,0.06666666666666667
153.0,79.0,10.0,2.0,0.2
153.0,80.0,14.0,0.0,0.0
153.0,81.0,9.0,0.0,0.0
153.0,82.0,13.0,1.0,0.07692307692307693
153.0,83.0,9.0,1.0,0.1111111111111111
153.0,84.0,4.0,0.0,0.0
153.0,85.0,4.0,0.0,0.0
153.0,86.0,2.0,0.0,0.0
153.0,87.0,6.0,2.0,0.3333333333333333
153.0,88.0,6.0,0.0,0.0
153.0,89.0,7.0,2.0,0.2857142857142857
153.0,90.0,3.0,1.0,0.3333333333333333
153.0,91.0,4.0,1.0,0.25
153.0,92.0,10.0,1.0,0.1
153.0,93.0,2.0,0.0,0.0
153.0,94.0,1.0,1.0,1.0
153.0,95.0,2.0,0.0,0.0
153.0,96.0,2.0,1.0,0.5
153.0,97.0,1.0,0.0,0.0
153.0,98.0,1.0,0.0,0.0
153.0,99.0,4.0,0.0,0.0
154,0,0,0,0
154,1,0,0,0
154,2,0,0,0
154.0,3.0,2.0,0.0,0.0
154.0,4.0,1.0,0.0,0.0
154,5,0,0,0
154.0,6.0,3.0,0.0,0.0
154.0,7.0,1.0,0.0,0.0
154.0,8.0,1.0,1.0,1.0
154.0,9.0,2.0,1.0,0.5
154.0,10.0,3.0,2.0,0.6666666666666666
154.0,11.0,5.0,0.0,0.0
154.0,12.0,1.0,1.0,1.0
154.0,13.0,8.0,1.0,0.125
154.0,14.0,9.0,0.0,0.0
154.0,15.0,5.0,0.0,0.0
154.0,16.0,4.0,0.0,0.0
154.0,17.0,7.0,1.0,0.14285714285714285
154.0,18.0,11.0,3.0,0.2727272727272727
154.0,19.0,6.0,0.0,0.0
154.0,20.0,8.0,0.0,0.0
154.0,21.0,6.0,0.0,0.0
154.0,22.0,22.0,0.0,0.0
154.0,23.0,7.0,2.0,0.2857142857142857
154.0,24.0,10.0,1.0,0.1
154.0,25.0,6.0,4.0,0.6666666666666666
154.0,26.0,5.0,0.0,0.0
154.0,27.0,8.0,0.0,0.0
154.0,28.0,6.0,1.0,0.16666666666666666
154.0,29.0,7.0,1.0,0.14285714285714285
154.0,30.0,7.0,0.0,0.0
154.0,31.0,9.0,0.0,0.0
154.0,32.0,11.0,0.0,0.0
154.0,33.0,12.0,1.0,0.08333333333333333
154.0,34.0,12.0,1.0,0.08333333333333333
154.0,35.0,8.0,1.0,0.125
154.0,36.0,12.0,4.0,0.3333333333333333
154.0,37.0,8.0,1.0,0.125
154.0,38.0,16.0,1.0,0.0625
154.0,39.0,12.0,3.0,0.25
154.0,40.0,9.0,1.0,0.1111111111111111
154.0,41.0,4.0,0.0,0.0
154.0,42.0,12.0,1.0,0.08333333333333333
154.0,43.0,8.0,0.0,0.0
154.0,44.0,13.0,0.0,0.0
154.0,45.0,10.0,0.0,0.0
154.0,46.0,23.0,0.0,0.0
154.0,47.0,15.0,4.0,0.26666666666666666
154.0,48.0,24.0,0.0,0.0
154.0,49.0,19.0,0.0,0.0
154.0,50.0,22.0,1.0,0.045454545454545456
154.0,51.0,22.0,0.0,0.0
154.0,52.0,23.0,1.0,0.043478260869565216
154.0,53.0,16.0,0.0,0.0
154.0,54.0,16.0,2.0,0.125
154.0,55.0,12.0,1.0,0.08333333333333333
154.0,56.0,16.0,1.0,0.0625
154.0,57.0,12.0,0.0,0.0
154.0,58.0,21.0,1.0,0.047619047619047616
154.0,59.0,25.0,4.0,0.16
154.0,60.0,21.0,3.0,0.14285714285714285
154.0,61.0,26.0,2.0,0.07692307692307693
154.0,62.0,15.0,1.0,0.06666666666666667
154.0,63.0,8.0,1.0,0.125
154.0,64.0,5.0,1.0,0.2
154.0,65.0,10.0,1.0,0.1
154.0,66.0,12.0,3.0,0.25
154.0,67.0,12.0,2.0,0.16666666666666666
154.0,68.0,9.0,1.0,0.1111111111111111
154.0,69.0,15.0,1.0,0.06666666666666667
154.0,70.0,4.0,0.0,0.0
